ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Condition,ConditionList,ConditionList.Cycle,ConditionList.Sample,Procedure[Block],Running[Block],Trial,A1,A2,A3,CVCCRESP,CVCRESP,CVXCRESP,EnglishBig,EnglishPlural,EnglishTest,EnglishWord,FakeCV,FakeCVC,FakeCVX,FakePlural,FakeWord,ItemNumber,Order1,Order3,Order5,PLURALCRESP,Procedure[Trial],Prompt,Prompt.CRESP,Prompt.Word,Running[Trial],StimDisplay.ACC,StimDisplay.CRESP,StimDisplay.DurationError,StimDisplay.OnsetDelay,StimDisplay.OnsetTime,StimDisplay.OnsetToOnsetTime,StimDisplay.RESP,StimDisplay.RT,StimDisplay.RTTime,TrialList1,TrialList1.Cycle,TrialList1.Sample
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,19,hamuluhamulu,hahamulu,hamhamulu,5,3,3,big map,maps,maps,map,hahamulu,hamhamulu,hahamulu,hamuluhamulu,hamulu,58,5,1,3,1,TrialProc,Plural,1,hamuluhamulu,TrialList1,0,1,"-999,999",2,1067046,0,3,5618,1072664,58,1,19
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,20,jatopajatopa,jajatopa,jatjatopa,5,3,3,big wire,wires,big wire,wire,jajatopa,jatjatopa,jajatopa,jatopajatopa,jatopa,124,5,1,3,1,TrialProc,Big,3,jajatopa,TrialList1,0,3,"-999,999",16,1075211,0,1,3855,1079066,124,1,20
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,21,nonokmulu,noknokmulu,nokmulunokmulu,3,1,3,big wave,waves,big wave,wave,nonokmulu,noknokmulu,noknokmulu,nokmulunokmulu,nokmulu,121,1,3,5,5,TrialProc,Big,1,nonokmulu,TrialList1,1,1,"-999,999",16,1081611,0,1,2245,1083856,121,1,21
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,22,vusvusita,vusitavusita,vuvusita,1,5,5,big stream,streams,big stream,stream,vuvusita,vusvusita,vuvusita,vusitavusita,vusita,147,3,5,1,3,TrialProc,Big,5,vuvusita,TrialList1,0,5,"-999,999",1,1086379,0,1,2330,1088709,147,1,22
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,23,rekrekilu,rerekilu,rekilurekilu,1,3,3,big hole,holes,holes,hole,rerekilu,rekrekilu,rerekilu,rekilurekilu,rekilu,62,3,1,5,5,TrialProc,Plural,5,rekilurekilu,TrialList1,0,5,"-999,999",17,1091262,0,1,2137,1093399,62,1,23
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,24,kaskasolu,kakasolu,kasolukasolu,1,3,3,big ring,rings,big ring,ring,kakasolu,kaskasolu,kakasolu,kasolukasolu,kasolu,98,3,1,5,5,TrialProc,Big,3,kakasolu,TrialList1,0,3,"-999,999",17,1095945,0,5,2766,1098711,98,1,24
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,25,vesvesipa,vesipavesipa,vevesipa,1,5,5,big wheel,wheels,big wheel,wheel,vevesipa,vesvesipa,vevesipa,vesipavesipa,vesipa,141,3,5,1,3,TrialProc,Big,5,vevesipa,TrialList1,0,5,"-999,999",17,1101262,0,3,1866,1103128,141,1,25
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,26,kakalkolu,kalkalkolu,kalkolukalkolu,3,1,3,big quiver,quivers,big quiver,quiver,kakalkolu,kalkalkolu,kalkalkolu,kalkolukalkolu,kalkolu,97,1,3,5,5,TrialProc,Big,1,kakalkolu,TrialList1,1,1,"-999,999",16,1105678,0,1,2004,1107682,97,1,26
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,27,taltaltopa,taltopataltopa,tataltopa,1,5,1,big statue,statues,big statue,statue,tataltopa,taltaltopa,taltaltopa,taltopataltopa,taltopa,129,3,5,1,3,TrialProc,Big,5,tataltopa,TrialList1,0,5,"-999,999",16,1110245,0,1,2110,1112355,129,1,27
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,28,vavamseta,vamvamseta,vamsetavamseta,3,1,3,big dog,dogs,dogs,dog,vavamseta,vamvamseta,vamvamseta,vamsetavamseta,vamseta,1,1,3,5,5,TrialProc,Plural,5,vamsetavamseta,TrialList1,0,5,"-999,999",17,1114912,0,3,2526,1117438,1,1,28
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,29,vavamrulu,vamruluvamrulu,vamvamrulu,5,1,5,big brush,brushes,big brush,brush,vavamrulu,vamvamrulu,vamvamrulu,vamruluvamrulu,vamrulu,78,1,5,3,3,TrialProc,Big,1,vavamrulu,TrialList1,0,1,"-999,999",17,1119979,0,5,3914,1123893,78,1,29
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,30,venuluvenulu,vevenulu,venvenulu,5,3,3,big glove,gloves,big glove,glove,vevenulu,venvenulu,vevenulu,venuluvenulu,venulu,106,5,1,3,1,TrialProc,Big,3,vevenulu,TrialList1,0,3,"-999,999",16,1126445,0,5,2970,1129415,106,1,30
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,31,wowomtotu,womwomtotu,womtotuwomtotu,3,1,3,big man,men,men,man,wowomtotu,womwomtotu,womwomtotu,womtotuwomtotu,womtotu,7,1,3,5,5,TrialProc,Plural,5,womtotuwomtotu,TrialList1,0,5,-1,16,1131962,7017,,0,0,7,1,31
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,32,kalwitakalwita,kalkalwita,kakalwita,3,5,3,big necklace,necklaces,big necklace,necklace,kakalwita,kalkalwita,kalkalwita,kalwitakalwita,kalwita,125,5,3,1,1,TrialProc,Big,5,kakalwita,TrialList1,0,5,"-999,999",16,1141512,0,3,2457,1143969,125,1,32
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,33,talsatatalsata,taltalsata,tatalsata,3,5,3,big seed,seeds,seeds,seed,tatalsata,taltalsata,taltalsata,talsatatalsata,talsata,65,5,3,1,1,TrialProc,Plural,1,talsatatalsata,TrialList1,1,1,"-999,999",16,1146529,0,1,5015,1151544,65,1,33
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,34,takhapatakhapa,taktakhapa,tatakhapa,3,5,3,big body,bodies,bodies,body,tatakhapa,taktakhapa,taktakhapa,takhapatakhapa,takhapa,23,5,3,1,1,TrialProc,Plural,1,takhapatakhapa,TrialList1,0,1,"-999,999",1,1154080,0,5,2164,1156244,23,1,34
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,35,taknulutaknulu,taktaknulu,tataknulu,3,5,3,big face,faces,big face,face,tataknulu,taktaknulu,taktaknulu,taknulutaknulu,taknulu,113,5,3,1,1,TrialProc,Big,5,tataknulu,TrialList1,0,5,"-999,999",1,1158780,0,3,1647,1160427,113,1,35
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,36,kakamuta,kamkamuta,kamutakamuta,3,1,1,big paper,papers,papers,paper,kakamuta,kamkamuta,kakamuta,kamutakamuta,kamuta,25,1,3,5,5,TrialProc,Plural,5,kamutakamuta,TrialList1,0,5,"-999,999",17,1162980,0,3,2045,1165025,25,1,36
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,37,hehemusa,hemusahemusa,hemhemusa,5,1,1,big snake,snakes,snakes,snake,hehemusa,hemhemusa,hehemusa,hemusahemusa,hemusa,48,1,5,3,3,TrialProc,Plural,3,hemusahemusa,TrialList1,0,3,"-999,999",1,1167564,0,5,2184,1169748,48,1,37
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,38,kutkutrulu,kukutrulu,kutrulukutrulu,1,3,1,big bug,bugs,big bug,bug,kukutrulu,kutkutrulu,kutkutrulu,kutrulukutrulu,kutrulu,92,3,1,5,5,TrialProc,Big,3,kukutrulu,TrialList1,0,3,"-999,999",16,1172296,0,1,1819,1174115,92,1,38
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,39,woknutawoknuta,wowoknuta,wokwoknuta,5,3,5,big brick,bricks,big brick,brick,wowoknuta,wokwoknuta,wokwoknuta,woknutawoknuta,woknuta,82,5,1,3,1,TrialProc,Big,3,wowoknuta,TrialList1,0,3,"-999,999",1,1176647,0,5,2919,1179566,82,1,39
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,40,vubitavubita,vubvubita,vuvubita,3,5,5,big plate,plates,big plate,plate,vuvubita,vubvubita,vuvubita,vubitavubita,vubita,137,5,3,1,1,TrialProc,Big,5,vuvubita,TrialList1,1,5,"-999,999",1,1182114,0,5,6258,1188372,137,1,40
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,41,hithitsalu,hitsaluhitsalu,hihitsalu,1,5,1,big pillar,pillars,big pillar,pillar,hihitsalu,hithitsalu,hithitsalu,hitsaluhitsalu,hitsalu,117,3,5,1,3,TrialProc,Big,5,hihitsalu,TrialList1,1,5,"-999,999",1,1190914,0,5,3174,1194088,117,1,41
FHList1June8,16,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399920000</Frequency><Timestamp dt:dt=""r8"">16329356651998</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-27T22:16:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-16-1,59.999,1.0.0.4,1,548646021,2.0.10.242,2.0.10.242,9/27/2012,,15:16:15,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,42,hinutahinuta,hihinuta,hinhinuta,5,3,3,big lake,lakes,lakes,lake,hihinuta,hinhinuta,hihinuta,hinutahinuta,hinuta,10,5,1,3,1,TrialProc,Plural,1,hinutahinuta,TrialList1,0,1,"-999,999",1,1196631,0,3,3609,1200240,10,1,42
